Subtotal,city,city_ascii,state_id,lat,lng
,Bernard,Bernard,IA,42.3133,-90.8319
,Bertram,Bertram,IA,41.9512,-91.5376
,Bettendorf,Bettendorf,IA,41.5656,-90.4764
,Bevington,Bevington,IA,41.3596,-93.7904
,Birmingham,Birmingham,IA,40.8777,-91.9472
,Blairsburg,Blairsburg,IA,42.4784,-93.6428
,Blairstown,Blairstown,IA,41.9059,-92.0821
,Blakesburg,Blakesburg,IA,40.962,-92.6348
,Blanchard,Blanchard,IA,40.5808,-95.2215
,Blencoe,Blencoe,IA,41.9303,-96.0822
,Blockton,Blockton,IA,40.6168,-94.4779
,Bloomfield,Bloomfield,IA,40.7487,-92.4173
,Blue Grass,Blue Grass,IA,41.5096,-90.7649
,Bode,Bode,IA,42.868,-94.2863
,Bolan,Bolan,IA,43.3735,-93.1085
,Bonaparte,Bonaparte,IA,40.7013,-91.8004
,Bondurant,Bondurant,IA,41.6986,-93.4551
,Boone,Boone,IA,42.053,-93.877
,Bouton,Bouton,IA,41.8511,-94.0106
,Boxholm,Boxholm,IA,42.1736,-94.1061
,Boyden,Boyden,IA,43.1891,-96.0032
,Braddyville,Braddyville,IA,40.5806,-95.0312
,Bradford,Bradford,IA,42.637,-93.2485
,Bradgate,Bradgate,IA,42.8029,-94.4196
,Brandon,Brandon,IA,42.3151,-92.0031
,Brayton,Brayton,IA,41.5448,-94.9303
,Breda,Breda,IA,42.184,-94.9751
,Bridgewater,Bridgewater,IA,41.2472,-94.669
,Brighton,Brighton,IA,41.1747,-91.8212
,Bristow,Bristow,IA,42.7738,-92.9079
,Britt,Britt,IA,43.0975,-93.8032
,Bronson,Bronson,IA,42.409,-96.2113
,Brooklyn,Brooklyn,IA,41.7314,-92.4453
,Brunsville,Brunsville,IA,42.811,-96.2666
,Buck Grove,Buck Grove,IA,41.9178,-95.3951
,Buckeye,Buckeye,IA,42.4195,-93.3758
,Buffalo,Buffalo,IA,41.4666,-90.717
,Buffalo Center,Buffalo Center,IA,43.3894,-93.9428
,Burchinal,Burchinal,IA,43.0648,-93.2785
,Burlington,Burlington,IA,40.8072,-91.1247
,Burr Oak,Burr Oak,IA,43.458,-91.8619
,Burt,Burt,IA,43.1989,-94.2211
,Bussey,Bussey,IA,41.2057,-92.8843
,Calamus,Calamus,IA,41.8265,-90.76
,California Junction,California Junction,IA,41.5601,-95.9947
,Callender,Callender,IA,42.3616,-94.2955
,Calmar,Calmar,IA,43.1811,-91.8678
,Calumet,Calumet,IA,42.945,-95.5514
,Camanche,Camanche,IA,41.7928,-90.2766
,Cambridge,Cambridge,IA,41.9001,-93.536
,Cantril,Cantril,IA,40.6428,-92.0686
,Carbon,Carbon,IA,41.0497,-94.824
,Carlisle,Carlisle,IA,41.5116,-93.4949
,Carpenter,Carpenter,IA,43.415,-93.0173
,Carroll,Carroll,IA,42.0699,-94.8647
,Carson,Carson,IA,41.2357,-95.4198
,Carter Lake,Carter Lake,IA,41.2884,-95.9171
,Cascade,Cascade,IA,42.3018,-91.0047
,Casey,Casey,IA,41.5075,-94.5213
,Castalia,Castalia,IA,43.1126,-91.677
,Castana,Castana,IA,42.0732,-95.9105
,Cedar Falls,Cedar Falls,IA,42.5195,-92.4534
,Cedar Rapids,Cedar Rapids,IA,41.9665,-91.6782
,Center Junction,Center Junction,IA,42.1141,-91.0903
,Center Point,Center Point,IA,42.1844,-91.7795
,Centerville,Centerville,IA,40.7294,-92.8718
,Central City,Central City,IA,42.2024,-91.5248
,Centralia,Centralia,IA,42.4723,-90.8362
,Chapin,Chapin,IA,42.8354,-93.2223
,Chariton,Chariton,IA,41.0176,-93.3095
,Charles City,Charles City,IA,43.0644,-92.6745
,Charlotte,Charlotte,IA,41.9621,-90.4682
,Charter Oak,Charter Oak,IA,42.0683,-95.589
,Chatsworth,Chatsworth,IA,42.9163,-96.5144
,Chelsea,Chelsea,IA,41.9205,-92.3945
,Cherokee,Cherokee,IA,42.7501,-95.5528
,Chester,Chester,IA,43.4918,-92.3639
,Chillicothe,Chillicothe,IA,41.086,-92.5303
,Churdan,Churdan,IA,42.1539,-94.4786
,Cincinnati,Cincinnati,IA,40.6309,-92.9222
,Clare,Clare,IA,42.5875,-94.3447
,Clarence,Clarence,IA,41.8857,-91.0578
,Clarinda,Clarinda,IA,40.738,-95.034
,Clarion,Clarion,IA,42.7319,-93.7297
,Clarksville,Clarksville,IA,42.7799,-92.6679
,Clayton,Clayton,IA,42.9033,-91.1505
,Clear Lake,Clear Lake,IA,43.1346,-93.374
,Clearfield,Clearfield,IA,40.8025,-94.4826
,Cleghorn,Cleghorn,IA,42.8125,-95.7127
,Clemons,Clemons,IA,42.1139,-93.1585
,Clermont,Clermont,IA,43.0001,-91.6523
,Climbing Hill,Climbing Hill,IA,42.3394,-96.081
,Clinton,Clinton,IA,41.8434,-90.2408
,Clio,Clio,IA,40.636,-93.4514
,Clive,Clive,IA,41.6147,-93.798
,Clutier,Clutier,IA,42.0793,-92.4036
,Coalville,Coalville,IA,42.4406,-94.1193
,Coburg,Coburg,IA,40.9188,-95.2656
,Coggon,Coggon,IA,42.2783,-91.5304
,Coin,Coin,IA,40.6561,-95.2349
,Colesburg,Colesburg,IA,42.6387,-91.201
,Colfax,Colfax,IA,41.68,-93.2386
,College Springs,College Springs,IA,40.6213,-95.1212
,Collins,Collins,IA,41.902,-93.3083
,Colo,Colo,IA,42.0145,-93.3186
,Columbus City,Columbus City,IA,41.2594,-91.3746
,Columbus Junction,Columbus Junction,IA,41.2787,-91.3651
,Colwell,Colwell,IA,43.1577,-92.5911
,Conesville,Conesville,IA,41.3796,-91.3486
,Conrad,Conrad,IA,42.2234,-92.8741
,Conroy,Conroy,IA,41.7267,-91.9986
,Conway,Conway,IA,40.7492,-94.62
,Coon Rapids,Coon Rapids,IA,41.8748,-94.6785
,Coppock,Coppock,IA,41.1635,-91.7151
,Coralville,Coralville,IA,41.699,-91.5967
,Corley,Corley,IA,41.5776,-95.3308
,Corning,Corning,IA,40.9929,-94.7395
,Correctionville,Correctionville,IA,42.4774,-95.783
,Corwith,Corwith,IA,42.989,-93.9581
,Corydon,Corydon,IA,40.7574,-93.3174
,Cotter,Cotter,IA,41.294,-91.4658
,Coulter,Coulter,IA,42.733,-93.3701
,Council Bluffs,Council Bluffs,IA,41.2369,-95.8517
,Craig,Craig,IA,42.8956,-96.3097
,Crawfordsville,Crawfordsville,IA,41.2139,-91.5367
,Crescent,Crescent,IA,41.3653,-95.859
,Cresco,Cresco,IA,43.3718,-92.1164
,Creston,Creston,IA,41.0597,-94.365
,Cromwell,Cromwell,IA,41.0404,-94.4618
,Crystal Lake,Crystal Lake,IA,43.223,-93.7927
,Cumberland,Cumberland,IA,41.2731,-94.8707
,Cumming,Cumming,IA,41.4876,-93.7594
,Curlew,Curlew,IA,42.9795,-94.7377
,Cushing,Cushing,IA,42.465,-95.6757
,Cylinder,Cylinder,IA,43.0897,-94.5512
,Dakota City,Dakota City,IA,42.7229,-94.1977
,Dallas Center,Dallas Center,IA,41.6854,-93.9816
,Dana,Dana,IA,42.1071,-94.2383
,Danbury,Danbury,IA,42.2364,-95.7216
,Danville,Danville,IA,40.86,-91.3146
,Davenport,Davenport,IA,41.5563,-90.6052
,Davis City,Davis City,IA,40.6401,-93.8126
,Dawson,Dawson,IA,41.8431,-94.2203
,Dayton,Dayton,IA,42.2622,-94.0712
,De Soto,De Soto,IA,41.5364,-94.0098
,Decatur City,Decatur City,IA,40.7424,-93.8327
,Decorah,Decorah,IA,43.3015,-91.7844
,Dedham,Dedham,IA,41.9087,-94.8232
,Deep River,Deep River,IA,41.5812,-92.3732
,Defiance,Defiance,IA,41.8254,-95.3404
,Delaware,Delaware,IA,42.4713,-91.339
,Delhi,Delhi,IA,42.4303,-91.3305
,Delmar,Delmar,IA,41.9988,-90.608
,Deloit,Deloit,IA,42.0971,-95.3175
,Delphos,Delphos,IA,40.6632,-94.3403
,Delta,Delta,IA,41.3226,-92.3304
,Denison,Denison,IA,42.016,-95.3528
,Denmark,Denmark,IA,40.7385,-91.3381
,Denver,Denver,IA,42.669,-92.3342
,Derby,Derby,IA,40.9303,-93.4565
,Des Moines,Des Moines,IA,41.5725,-93.6105
,DeWitt,DeWitt,IA,41.8227,-90.5448
,Dexter,Dexter,IA,41.5154,-94.2276
,Diagonal,Diagonal,IA,40.8105,-94.3421
,Diamondhead Lake,Diamondhead Lake,IA,41.5489,-94.2593
,Dickens,Dickens,IA,43.1339,-95.0223
,Dike,Dike,IA,42.4641,-92.6255
,Dixon,Dixon,IA,41.7422,-90.7824
,Dolliver,Dolliver,IA,43.4638,-94.6143
,Donahue,Donahue,IA,41.6915,-90.6746
,Donnellson,Donnellson,IA,40.6453,-91.5641
,Doon,Doon,IA,43.2792,-96.2323
,Douds,Douds,IA,40.8438,-92.0764
,Dougherty,Dougherty,IA,42.922,-93.0359
,Dow City,Dow City,IA,41.928,-95.4943
,Dows,Dows,IA,42.6593,-93.5012
,Drakesville,Drakesville,IA,40.7984,-92.4814
,Dubuque,Dubuque,IA,42.5008,-90.7067
,Dumont,Dumont,IA,42.7522,-92.9736
,Duncan,Duncan,IA,43.1051,-93.7059
,Duncombe,Duncombe,IA,42.4695,-93.9962
,Dundee,Dundee,IA,42.5799,-91.5461
,Dunkerton,Dunkerton,IA,42.5679,-92.1608
,Dunlap,Dunlap,IA,41.8526,-95.6006
,Durango,Durango,IA,42.561,-90.7743
,Durant,Durant,IA,41.6011,-90.9137
,Dyersville,Dyersville,IA,42.4817,-91.1176
,Dysart,Dysart,IA,42.1721,-92.3091
,Eagle Grove,Eagle Grove,IA,42.6664,-93.9026
,Earlham,Earlham,IA,41.4945,-94.1222
,Earling,Earling,IA,41.7761,-95.4189
,Earlville,Earlville,IA,42.4826,-91.27
,Early,Early,IA,42.4615,-95.1522
,East Amana,East Amana,IA,41.8071,-91.8498
,East Peru,East Peru,IA,41.227,-93.9295
,Eddyville,Eddyville,IA,41.1591,-92.6297
,Edgewood,Edgewood,IA,42.6443,-91.4017
,Elberon,Elberon,IA,42.0055,-92.3161
,Eldon,Eldon,IA,40.9176,-92.2177
,Eldora,Eldora,IA,42.3605,-93.1013
,Eldridge,Eldridge,IA,41.639,-90.5809
,Elgin,Elgin,IA,42.9553,-91.6356
,Elk Horn,Elk Horn,IA,41.593,-95.0615
,Elk Run Heights,Elk Run Heights,IA,42.4662,-92.2501
,Elkader,Elkader,IA,42.8572,-91.4024
,Elkhart,Elkhart,IA,41.7939,-93.524
,Elkport,Elkport,IA,42.7411,-91.2751
,Elliott,Elliott,IA,41.1494,-95.1629
,Ellston,Ellston,IA,40.8405,-94.1088
,Ellsworth,Ellsworth,IA,42.3101,-93.5819
,Elma,Elma,IA,43.2459,-92.4393
,Ely,Ely,IA,41.8753,-91.585
,Emerson,Emerson,IA,41.018,-95.4028
,Emmetsburg,Emmetsburg,IA,43.1146,-94.6799
,Epworth,Epworth,IA,42.4465,-90.9313
,Essex,Essex,IA,40.8327,-95.3038
,Estherville,Estherville,IA,43.3998,-94.8343
,Evansdale,Evansdale,IA,42.4635,-92.2764
,Everly,Everly,IA,43.1619,-95.3198
,Exira,Exira,IA,41.592,-94.8811
,Exline,Exline,IA,40.649,-92.8432
,Fairbank,Fairbank,IA,42.64,-92.0477
,Fairfax,Fairfax,IA,41.9281,-91.7791
,Fairfield,Fairfield,IA,41.0061,-91.9669
,Farley,Farley,IA,42.4437,-91.0092
,Farmersburg,Farmersburg,IA,42.9589,-91.367
,Farmington,Farmington,IA,40.6389,-91.7391
,Farnhamville,Farnhamville,IA,42.2768,-94.4078
,Farragut,Farragut,IA,40.72,-95.4807
,Fayette,Fayette,IA,42.8415,-91.8036
,Fenton,Fenton,IA,43.2181,-94.428
,Ferguson,Ferguson,IA,41.9386,-92.863
,Fertile,Fertile,IA,43.2623,-93.4232
,Floris,Floris,IA,40.864,-92.3322
,Floyd,Floyd,IA,43.1282,-92.7402
,Fonda,Fonda,IA,42.5816,-94.8457
,Fontanelle,Fontanelle,IA,41.29,-94.5602
,Forest City,Forest City,IA,43.257,-93.6365
,Fort Atkinson,Fort Atkinson,IA,43.1442,-91.9344
,Fort Dodge,Fort Dodge,IA,42.5098,-94.1751
,Fort Madison,Fort Madison,IA,40.6207,-91.3509
,Fostoria,Fostoria,IA,43.243,-95.155
,Franklin,Franklin,IA,40.6668,-91.5119
,Fraser,Fraser,IA,42.1242,-93.9699
,Fredericksburg,Fredericksburg,IA,42.9648,-92.1965
,Frederika,Frederika,IA,42.8835,-92.3054
,Fredonia,Fredonia,IA,41.2844,-91.3397
,Fremont,Fremont,IA,41.2126,-92.4342
,Fruitland,Fruitland,IA,41.3475,-91.1288
,Frytown,Frytown,IA,41.5719,-91.7321
,Galt,Galt,IA,42.693,-93.6051
,Galva,Galva,IA,42.5059,-95.4177
,Garber,Garber,IA,42.7445,-91.2617
,Garden City,Garden City,IA,42.2455,-93.3953
,Garden Grove,Garden Grove,IA,40.8264,-93.6073
,Garnavillo,Garnavillo,IA,42.8662,-91.2364
,Garner,Garner,IA,43.1,-93.6026
,Garrison,Garrison,IA,42.1451,-92.1442
,Garwin,Garwin,IA,42.0935,-92.6791
,Geneva,Geneva,IA,42.6748,-93.1298
,George,George,IA,43.342,-96.0027
,Gibson,Gibson,IA,41.4803,-92.3922
,Gilbert,Gilbert,IA,42.1062,-93.6461
,Gilbertville,Gilbertville,IA,42.4182,-92.214
,Gillett Grove,Gillett Grove,IA,43.0166,-95.0365
,Gilman,Gilman,IA,41.8788,-92.7881
,Gilmore City,Gilmore City,IA,42.7269,-94.4369
,Gladbrook,Gladbrook,IA,42.1862,-92.7151
,Glenwood,Glenwood,IA,41.0446,-95.7408
,Glidden,Glidden,IA,42.0576,-94.7267
,Goldfield,Goldfield,IA,42.7356,-93.9181
,Goodell,Goodell,IA,42.9237,-93.614
,Goose Lake,Goose Lake,IA,41.9678,-90.3816
,Gowrie,Gowrie,IA,42.2778,-94.2897
,Graettinger,Graettinger,IA,43.2371,-94.7504
,Graf,Graf,IA,42.4939,-90.8735
,Grafton,Grafton,IA,43.3306,-93.0687
,Grand Junction,Grand Junction,IA,42.033,-94.237
,Grand Mound,Grand Mound,IA,41.8232,-90.6502
,Grand River,Grand River,IA,40.819,-93.9634
,Grandview,Grandview,IA,41.2772,-91.1875
,Granger,Granger,IA,41.7616,-93.8234
,Grant,Grant,IA,41.1427,-94.985
,Granville,Granville,IA,42.9855,-95.875
,Gravity,Gravity,IA,40.7601,-94.7435
,Gray,Gray,IA,41.8418,-94.9859
,Greeley,Greeley,IA,42.5851,-91.3416
,Green Mountain,Green Mountain,IA,42.1019,-92.8196
,Greene,Greene,IA,42.8967,-92.8041
,Greenfield,Greenfield,IA,41.3056,-94.4592
,Greenville,Greenville,IA,43.017,-95.1461
,Grimes,Grimes,IA,41.6776,-93.7946
,Grinnell,Grinnell,IA,41.7361,-92.7244
,Griswold,Griswold,IA,41.2343,-95.1392
,Grundy Center,Grundy Center,IA,42.3637,-92.774
,Gruver,Gruver,IA,43.3931,-94.7036
,Guernsey,Guernsey,IA,41.6492,-92.343
,Guthrie Center,Guthrie Center,IA,41.6781,-94.499
,Guttenberg,Guttenberg,IA,42.7886,-91.1059
,Halbur,Halbur,IA,42.0051,-94.972
,Hamburg,Hamburg,IA,40.6061,-95.6545
,Hamilton,Hamilton,IA,41.1702,-92.9041
,Hampton,Hampton,IA,42.742,-93.205
,Hancock,Hancock,IA,41.3924,-95.3636
,Hanlontown,Hanlontown,IA,43.2809,-93.3789
,Hansell,Hansell,IA,42.7578,-93.1041
,Harcourt,Harcourt,IA,42.2606,-94.1745
,Hardy,Hardy,IA,42.8101,-94.0512
,Harlan,Harlan,IA,41.6496,-95.3268
,Harper,Harper,IA,41.3637,-92.0509
,Harpers Ferry,Harpers Ferry,IA,43.2005,-91.1525
,Harris,Harris,IA,43.4435,-95.4371
,Hartford,Hartford,IA,41.4577,-93.4038
,Hartley,Hartley,IA,43.179,-95.4768
,Hartwick,Hartwick,IA,41.7861,-92.3453
,Harvey,Harvey,IA,41.3179,-92.9227
,Hastings,Hastings,IA,41.0251,-95.4948
,Havelock,Havelock,IA,42.8331,-94.7008
,Haverhill,Haverhill,IA,41.9442,-92.9606
,Hawarden,Hawarden,IA,43.0015,-96.4829
,Hawkeye,Hawkeye,IA,42.9378,-91.9504
,Hayesville,Hayesville,IA,41.2646,-92.2477
,Hayfield,Hayfield,IA,43.1781,-93.6926
,Hazleton,Hazleton,IA,42.6178,-91.9058
,Hedrick,Hedrick,IA,41.1712,-92.3079
,Henderson,Henderson,IA,41.14,-95.4309
,Hepburn,Hepburn,IA,40.8476,-95.0167
,Hiawatha,Hiawatha,IA,42.0547,-91.6911
,High Amana,High Amana,IA,41.8011,-91.9419
,Hills,Hills,IA,41.5569,-91.536
,Hillsboro,Hillsboro,IA,40.8374,-91.7113
,Hinton,Hinton,IA,42.6212,-96.2978
,Holiday Lake,Holiday Lake,IA,41.8174,-92.4496
,Holland,Holland,IA,42.4002,-92.7988
,Holstein,Holstein,IA,42.4869,-95.5429
,Holy Cross,Holy Cross,IA,42.6011,-90.996
,Homestead,Homestead,IA,41.7627,-91.8731
,Hopkinton,Hopkinton,IA,42.3431,-91.2487
,Hornick,Hornick,IA,42.2305,-96.0971
,Hospers,Hospers,IA,43.0722,-95.9039
,Houghton,Houghton,IA,40.7836,-91.6104
,Hubbard,Hubbard,IA,42.3055,-93.3019
,Hudson,Hudson,IA,42.432,-92.4522
,Hull,Hull,IA,43.1894,-96.1342
,Humboldt,Humboldt,IA,42.7232,-94.2245
,Humeston,Humeston,IA,40.861,-93.4973
,Hutchins,Hutchins,IA,43.0878,-93.8865
,Huxley,Huxley,IA,41.8963,-93.5914
,Ida Grove,Ida Grove,IA,42.3439,-95.4732
,Imogene,Imogene,IA,40.879,-95.4275
,Independence,Independence,IA,42.4622,-91.9027
,Indianola,Indianola,IA,41.3629,-93.5652
,Inwood,Inwood,IA,43.3093,-96.4351
,Ionia,Ionia,IA,43.0359,-92.4584
,Iowa City,Iowa City,IA,41.6559,-91.5303
,Iowa Falls,Iowa Falls,IA,42.519,-93.2662
,Ireton,Ireton,IA,42.9749,-96.3216
,Irvington,Irvington,IA,43.0136,-94.196
,Irwin,Irwin,IA,41.7902,-95.2068
,Jackson Junction,Jackson Junction,IA,43.1014,-92.0463
,Jacksonville,Jacksonville,IA,41.6452,-95.1516
,Jamaica,Jamaica,IA,41.8452,-94.307
,Janesville,Janesville,IA,42.6462,-92.4626
,Jefferson,Jefferson,IA,42.0173,-94.3798
,Jesup,Jesup,IA,42.4746,-92.0657
,Johnston,Johnston,IA,41.6857,-93.7173
,Joice,Joice,IA,43.3648,-93.4581
,Jolley,Jolley,IA,42.4794,-94.7182
,Kalona,Kalona,IA,41.4874,-91.7018
,Kamrar,Kamrar,IA,42.3898,-93.728
,Kanawha,Kanawha,IA,42.9342,-93.7933
,Kellerton,Kellerton,IA,40.7103,-94.0503
,Kelley,Kelley,IA,41.951,-93.6656
,Kellogg,Kellogg,IA,41.7181,-92.9071
,Kensett,Kensett,IA,43.3534,-93.2106
,Kent,Kent,IA,40.9536,-94.4611
,Keokuk,Keokuk,IA,40.4095,-91.403
,Keomah Village,Keomah Village,IA,41.2868,-92.5369
,Keosauqua,Keosauqua,IA,40.7347,-91.9605
,Keota,Keota,IA,41.3651,-91.9533
,Keswick,Keswick,IA,41.4547,-92.2382
,Keystone,Keystone,IA,41.9995,-92.1982
,Kimballton,Kimballton,IA,41.6271,-95.0749
,Kingsley,Kingsley,IA,42.5865,-95.9678
,Kinross,Kinross,IA,41.4589,-91.9873
,Kirkman,Kirkman,IA,41.7281,-95.2673
,Kirkville,Kirkville,IA,41.1422,-92.5036
,Kiron,Kiron,IA,42.194,-95.3271
,Klemme,Klemme,IA,43.0098,-93.6014
,Knierim,Knierim,IA,42.4561,-94.4559
,Knoxville,Knoxville,IA,41.3188,-93.1024
,La Motte,La Motte,IA,42.2956,-90.6233
,La Porte City,La Porte City,IA,42.3138,-92.1914
,Lacona,Lacona,IA,41.1901,-93.3851
,Ladora,Ladora,IA,41.7557,-92.1859
,Lake City,Lake City,IA,42.2676,-94.7311
,Lake Mills,Lake Mills,IA,43.4169,-93.5321
,Lake Panorama,Lake Panorama,IA,41.7198,-94.4025
,Lake Park,Lake Park,IA,43.4472,-95.3247
,Lake View,Lake View,IA,42.3046,-95.0406
,Lakeside,Lakeside,IA,42.6178,-95.1772
,Lakota,Lakota,IA,43.3786,-94.0963
,Lambs Grove,Lambs Grove,IA,41.7008,-93.0793
,Lamoni,Lamoni,IA,40.6202,-93.9307
,Lamont,Lamont,IA,42.5984,-91.6405
,Lanesboro,Lanesboro,IA,42.1827,-94.6921
,Lansing,Lansing,IA,43.3606,-91.2254
,Larchwood,Larchwood,IA,43.4545,-96.4369
,Larrabee,Larrabee,IA,42.8617,-95.5446
,Latimer,Latimer,IA,42.7629,-93.3655
,Laurel,Laurel,IA,41.8841,-92.9222
,Laurens,Laurens,IA,42.8477,-94.8482
,Lawler,Lawler,IA,43.072,-92.1532
,Lawton,Lawton,IA,42.4769,-96.1851
,Le Claire,Le Claire,IA,41.5963,-90.3687
,Le Grand,Le Grand,IA,42.0067,-92.7749
,Le Mars,Le Mars,IA,42.7809,-96.1743
,Le Roy,Le Roy,IA,40.8784,-93.5924
,Leando,Leando,IA,40.8221,-92.0805
,Ledyard,Ledyard,IA,43.4206,-94.1585
,Lehigh,Lehigh,IA,42.3575,-94.0535
,Leighton,Leighton,IA,41.3387,-92.7865
,Leland,Leland,IA,43.3318,-93.6351
,Lenox,Lenox,IA,40.883,-94.5583
,Leon,Leon,IA,40.7407,-93.7546
,Lester,Lester,IA,43.4403,-96.3315
,Letts,Letts,IA,41.3299,-91.2356
,Lewis,Lewis,IA,41.3065,-95.0843
,Libertyville,Libertyville,IA,40.9583,-92.0502
,Lidderdale,Lidderdale,IA,42.1225,-94.7837
,Lime Springs,Lime Springs,IA,43.4499,-92.2842
,Lincoln,Lincoln,IA,42.2635,-92.6914
,Linden,Linden,IA,41.6427,-94.27
,Lineville,Lineville,IA,40.587,-93.5232
,Linn Grove,Linn Grove,IA,42.8928,-95.2424
,Lisbon,Lisbon,IA,41.9205,-91.3917
,Liscomb,Liscomb,IA,42.191,-93.0062
,Little Cedar,Little Cedar,IA,43.3698,-92.7236
,Little Rock,Little Rock,IA,43.4455,-95.8804
,Little Sioux,Little Sioux,IA,41.8082,-96.0274
,Livermore,Livermore,IA,42.868,-94.184
,Lockridge,Lockridge,IA,40.9936,-91.7492
,Logan,Logan,IA,41.6453,-95.7917
,Lohrville,Lohrville,IA,42.2672,-94.5516
,Lone Rock,Lone Rock,IA,43.2208,-94.3255
,Lone Tree,Lone Tree,IA,41.4859,-91.4267
,Long Grove,Long Grove,IA,41.6922,-90.5803
,Lorimor,Lorimor,IA,41.1268,-94.0571
,Lost Nation,Lost Nation,IA,41.9666,-90.8167
,Lovilia,Lovilia,IA,41.1348,-92.9082
,Low Moor,Low Moor,IA,41.8023,-90.3542
,Lowden,Lowden,IA,41.8589,-90.9229
,Lu Verne,Lu Verne,IA,42.9092,-94.0836
,Luana,Luana,IA,43.0594,-91.4557
,Lucas,Lucas,IA,41.0322,-93.4611
,Luther,Luther,IA,41.9669,-93.8176
,Luxemburg,Luxemburg,IA,42.6039,-91.0726
,Luzerne,Luzerne,IA,41.9054,-92.1804
,Lynnville,Lynnville,IA,41.5729,-92.7869
,Lytton,Lytton,IA,42.4233,-94.8605
,Macedonia,Macedonia,IA,41.1923,-95.4266
,Macksburg,Macksburg,IA,41.2147,-94.1851
,Madrid,Madrid,IA,41.8757,-93.8205
,Magnolia,Magnolia,IA,41.6922,-95.8741
,Maharishi Vedic City,Maharishi Vedic City,IA,41.0542,-92.0142
,Malcom,Malcom,IA,41.7076,-92.5575
,Mallard,Mallard,IA,42.9394,-94.6832
,Maloy,Maloy,IA,40.6732,-94.4119
,Malvern,Malvern,IA,41.004,-95.5842
,Manchester,Manchester,IA,42.4854,-91.4556
,Manilla,Manilla,IA,41.8923,-95.2347
,Manly,Manly,IA,43.2881,-93.201
,Manning,Manning,IA,41.9092,-95.0642
,Manson,Manson,IA,42.5284,-94.5401
,Mapleton,Mapleton,IA,42.1671,-95.7904
,Maquoketa,Maquoketa,IA,42.0598,-90.6651
,Marathon,Marathon,IA,42.8602,-94.9829
,Marble Rock,Marble Rock,IA,42.9648,-92.8683
,Marcus,Marcus,IA,42.8224,-95.8068
,Marengo,Marengo,IA,41.7961,-92.0675
,Marion,Marion,IA,42.045,-91.5846
,Marne,Marne,IA,41.4489,-95.1108
,Marquette,Marquette,IA,43.0443,-91.192
,Marshalltown,Marshalltown,IA,42.0341,-92.9067
,Martelle,Martelle,IA,42.0204,-91.3578
,Martensdale,Martensdale,IA,41.3738,-93.7387
,Martinsburg,Martinsburg,IA,41.1786,-92.2519
,Marysville,Marysville,IA,41.1827,-92.9537
,Mason City,Mason City,IA,43.1487,-93.1998
,Masonville,Masonville,IA,42.4798,-91.5916
,Massena,Massena,IA,41.2506,-94.7698
,Matlock,Matlock,IA,43.2443,-95.9343
,Maurice,Maurice,IA,42.9664,-96.1824
,Maxwell,Maxwell,IA,41.8914,-93.3961
,Maynard,Maynard,IA,42.7739,-91.8775
,Maysville,Maysville,IA,41.6498,-90.7183
,McCallsburg,McCallsburg,IA,42.1648,-93.3907
,McCausland,McCausland,IA,41.7435,-90.4461
,McClelland,McClelland,IA,41.3315,-95.6815
,McGregor,McGregor,IA,43.0247,-91.182
,McIntire,McIntire,IA,43.436,-92.5937
,Mechanicsville,Mechanicsville,IA,41.9056,-91.2536
,Mediapolis,Mediapolis,IA,41.0078,-91.1636
,Melbourne,Melbourne,IA,41.9416,-93.1027
,Melcher-Dallas,Melcher-Dallas,IA,41.2275,-93.2411
,Melrose,Melrose,IA,40.979,-93.0508
,Melvin,Melvin,IA,43.2864,-95.6086
,Menlo,Menlo,IA,41.5222,-94.4043
,Meriden,Meriden,IA,42.7945,-95.6341
,Merrill,Merrill,IA,42.7206,-96.2525
,Meservey,Meservey,IA,42.9157,-93.4734
,Meyer,Meyer,IA,43.4618,-92.7011
,Middle Amana,Middle Amana,IA,41.7945,-91.901
,Middletown,Middletown,IA,40.8279,-91.2622
,Miles,Miles,IA,42.0481,-90.3133
,Milford,Milford,IA,43.3335,-95.1474
,Miller,Miller,IA,43.1864,-93.6076
,Millersburg,Millersburg,IA,41.5733,-92.1593
,Millerton,Millerton,IA,40.8494,-93.3057
,Milo,Milo,IA,41.2892,-93.4406
,Milton,Milton,IA,40.6712,-92.1621
,Minburn,Minburn,IA,41.7575,-94.0284
,Minden,Minden,IA,41.4689,-95.5412
,Mineola,Mineola,IA,41.1414,-95.6948
,Mingo,Mingo,IA,41.7662,-93.2825
,Missouri Valley,Missouri Valley,IA,41.5574,-95.9028
,Mitchell,Mitchell,IA,43.3204,-92.8707
,Mitchellville,Mitchellville,IA,41.668,-93.3629
,Modale,Modale,IA,41.6182,-96.012
,Mona,Mona,IA,43.4833,-92.9501
,Mondamin,Mondamin,IA,41.7101,-96.0215
,Monmouth,Monmouth,IA,42.0751,-90.8822
,Monona,Monona,IA,43.0513,-91.3912
,Monroe,Monroe,IA,41.5189,-93.1038
,Montezuma,Montezuma,IA,41.5833,-92.5274
,Monticello,Monticello,IA,42.2298,-91.1861
,Montour,Montour,IA,41.9803,-92.715
,Montrose,Montrose,IA,40.5258,-91.4158
,Moorhead,Moorhead,IA,41.9244,-95.8507
,Moorland,Moorland,IA,42.4414,-94.2954
,Moravia,Moravia,IA,40.8918,-92.8191
,Morley,Morley,IA,42.006,-91.2459
